#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MAPK14	PTPRC	9606.ENSP00000229795	9606.ENSP00000411355	0	0	0	0	0.079	0.368	0	0.304	0.560
MAPK14	NCK1	9606.ENSP00000229795	9606.ENSP00000417273	0	0	0	0	0.049	0	0.500	0.186	0.579
MAPK14	RAC1	9606.ENSP00000229795	9606.ENSP00000348461	0	0	0	0	0.094	0.125	0.500	0.212	0.646
MAPK14	RHOA	9606.ENSP00000229795	9606.ENSP00000400175	0	0	0	0	0.100	0.125	0	0.653	0.702
MAPK14	PAK2	9606.ENSP00000229795	9606.ENSP00000314067	0	0	0	0.643	0.099	0.356	0.500	0.119	0.710
MAPK14	RELA	9606.ENSP00000229795	9606.ENSP00000384273	0	0	0	0	0.081	0.165	0	0.758	0.798
MAPK14	ZAP70	9606.ENSP00000229795	9606.ENSP00000264972	0	0	0	0.579	0.086	0.110	0.900	0.474	0.951
MAPK14	MAPK3	9606.ENSP00000229795	9606.ENSP00000263025	0	0	0.068	0.922	0.131	0.780	0.900	0.484	0.989
MAPK3	PLA2G12A	9606.ENSP00000263025	9606.ENSP00000243501	0	0	0	0	0	0	0.650	0.088	0.667
MAPK3	PAK2	9606.ENSP00000263025	9606.ENSP00000314067	0	0	0.100	0.641	0.058	0.278	0	0.148	0.411
MAPK3	MYH11	9606.ENSP00000263025	9606.ENSP00000379616	0	0	0	0	0.058	0.071	0	0.383	0.413
MAPK3	WNT5A	9606.ENSP00000263025	9606.ENSP00000264634	0	0	0	0	0.051	0	0	0.418	0.424
MAPK3	PIKFYVE	9606.ENSP00000263025	9606.ENSP00000264380	0	0	0	0	0.044	0.053	0	0.433	0.442
MAPK3	WASF3	9606.ENSP00000263025	9606.ENSP00000335055	0	0	0	0	0	0	0.400	0.144	0.464
MAPK3	PIK3R1	9606.ENSP00000263025	9606.ENSP00000428056	0	0	0	0	0.115	0	0	0.445	0.488
MAPK3	SPP1	9606.ENSP00000263025	9606.ENSP00000378517	0	0	0	0	0.055	0	0	0.541	0.547
MAPK3	PPP1CA	9606.ENSP00000263025	9606.ENSP00000326031	0	0	0	0	0.119	0.359	0	0.265	0.549
MAPK3	NRG1	9606.ENSP00000263025	9606.ENSP00000287842	0	0	0	0	0	0.114	0	0.518	0.555
MAPK3	VAV1	9606.ENSP00000263025	9606.ENSP00000472929	0	0	0	0	0.056	0.045	0	0.627	0.634
MAPK3	RAC1	9606.ENSP00000263025	9606.ENSP00000348461	0	0	0	0	0.104	0.125	0.400	0.398	0.679
MAPK3	RELA	9606.ENSP00000263025	9606.ENSP00000384273	0	0	0	0	0.060	0.068	0	0.668	0.684
MAPK3	RAP1A	9606.ENSP00000263025	9606.ENSP00000358723	0	0	0	0	0.069	0.098	0.500	0.340	0.686
MAPK3	PTPRC	9606.ENSP00000263025	9606.ENSP00000411355	0	0	0	0	0.066	0.252	0	0.594	0.692
MAPK3	TJP1	9606.ENSP00000263025	9606.ENSP00000348416	0	0	0	0	0.067	0	0	0.689	0.698
MAPK3	PLA2G10	9606.ENSP00000263025	9606.ENSP00000393847	0	0	0	0	0.081	0	0.650	0.247	0.737
MAPK3	STAT5A	9606.ENSP00000263025	9606.ENSP00000341208	0	0	0	0	0.091	0.045	0	0.763	0.777
MAPK3	RHOA	9606.ENSP00000263025	9606.ENSP00000400175	0	0	0	0	0.130	0.125	0	0.798	0.833
MAPK3	PLA2G4B	9606.ENSP00000263025	9606.ENSP00000396045	0	0	0	0	0.049	0	0.900	0.057	0.902
MAPK3	ROCK1	9606.ENSP00000263025	9606.ENSP00000382697	0	0	0	0.582	0.064	0.110	0.900	0.231	0.927
MAPK3	RPS6KB2	9606.ENSP00000263025	9606.ENSP00000308413	0	0	0	0.617	0.074	0.097	0.900	0.265	0.930
MAPK3	MITF	9606.ENSP00000263025	9606.ENSP00000391803	0	0	0	0	0	0.072	0.900	0.409	0.940
MAPK3	PRKACA	9606.ENSP00000263025	9606.ENSP00000309591	0	0	0	0.610	0.095	0.098	0.900	0.561	0.959
MAPK3	PPP2CA	9606.ENSP00000263025	9606.ENSP00000418447	0	0	0	0	0.082	0.554	0.900	0.390	0.971
MAPK3	PTPN11	9606.ENSP00000263025	9606.ENSP00000489597	0	0	0	0	0.059	0.436	0.900	0.841	0.990
MARCKS	PRKCE	9606.ENSP00000478061	9606.ENSP00000306124	0	0	0	0	0.051	0	0.900	0.200	0.917
MARCKS	PRKACA	9606.ENSP00000478061	9606.ENSP00000309591	0	0	0	0	0	0.213	0	0.338	0.456
MARCKS	RHOA	9606.ENSP00000478061	9606.ENSP00000400175	0	0	0	0	0.065	0.205	0	0.336	0.464
MET	WNT5A	9606.ENSP00000317272	9606.ENSP00000264634	0	0	0	0	0.098	0.092	0	0.329	0.402
MET	ZAP70	9606.ENSP00000317272	9606.ENSP00000264972	0	0	0	0.648	0	0.195	0	0.310	0.421
MET	WNT2	9606.ENSP00000317272	9606.ENSP00000265441	0	0	0	0	0.060	0.092	0	0.503	0.538
MET	NRG1	9606.ENSP00000317272	9606.ENSP00000287842	0	0	0	0	0.048	0.084	0	0.408	0.439
MET	RPS6KB2	9606.ENSP00000317272	9606.ENSP00000308413	0	0	0	0.574	0	0.091	0	0.479	0.506
MET	STAT5A	9606.ENSP00000317272	9606.ENSP00000341208	0	0	0	0	0.063	0.096	0	0.349	0.400
MET	TJP1	9606.ENSP00000317272	9606.ENSP00000348416	0	0	0	0	0.112	0.045	0	0.358	0.408
MET	SPP1	9606.ENSP00000317272	9606.ENSP00000378517	0	0	0	0	0.081	0.052	0	0.417	0.448
MET	MITF	9606.ENSP00000317272	9606.ENSP00000391803	0	0	0	0	0.067	0.050	0	0.435	0.456
MET	PTPRC	9606.ENSP00000317272	9606.ENSP00000411355	0	0	0	0	0	0.217	0	0.405	0.514
MET	RAP1A	9606.ENSP00000317272	9606.ENSP00000358723	0	0	0	0	0.074	0.274	0.500	0.126	0.666
MET	RAC1	9606.ENSP00000317272	9606.ENSP00000348461	0	0	0	0	0.080	0.365	0.400	0.253	0.703
MET	RHOA	9606.ENSP00000317272	9606.ENSP00000400175	0	0	0	0	0.074	0.274	0.500	0.457	0.793
MET	PDGFA	9606.ENSP00000317272	9606.ENSP00000346508	0	0	0	0	0.042	0.050	0.650	0.546	0.836
MET	PIK3R1	9606.ENSP00000317272	9606.ENSP00000428056	0	0	0	0	0	0.197	0.650	0.582	0.872
MET	SHC3	9606.ENSP00000317272	9606.ENSP00000364995	0	0	0	0	0.094	0.180	0.900	0.075	0.922
MET	PTPN11	9606.ENSP00000317272	9606.ENSP00000489597	0	0	0	0	0.049	0.407	0.400	0.810	0.927
MGST2	MGST3	9606.ENSP00000482639	9606.ENSP00000356864	0	0	0	0.740	0.084	0	0.650	0.509	0.828
MGST2	TXNDC12	9606.ENSP00000482639	9606.ENSP00000360688	0	0	0	0	0.080	0	0.900	0	0.904
MGST3	UQCRQ	9606.ENSP00000356864	9606.ENSP00000367939	0	0	0	0	0.136	0.161	0	0.243	0.403
MGST3	TXNDC12	9606.ENSP00000356864	9606.ENSP00000360688	0	0	0	0	0.049	0.093	0.900	0.120	0.913
MITF	PRKACA	9606.ENSP00000391803	9606.ENSP00000309591	0	0	0	0	0.047	0.051	0	0.506	0.514
MRAS	PTPN11	9606.ENSP00000289104	9606.ENSP00000489597	0	0	0	0	0.060	0.118	0	0.339	0.404
MRAS	PPP1CA	9606.ENSP00000289104	9606.ENSP00000326031	0	0	0	0	0.055	0.549	0	0.416	0.729
MRAS	RASGRP3	9606.ENSP00000289104	9606.ENSP00000385886	0	0	0	0	0.056	0.182	0.650	0.234	0.765
MRAS	PRKCE	9606.ENSP00000289104	9606.ENSP00000306124	0	0	0	0	0.085	0.138	0.900	0.077	0.917
MRAS	PIK3R1	9606.ENSP00000289104	9606.ENSP00000428056	0	0	0	0	0.042	0.054	0.900	0.214	0.919
MYH11	MYH9	9606.ENSP00000379616	9606.ENSP00000216181	0	0	0.051	0.979	0.060	0	0.900	0.383	0.937
MYH11	RARA	9606.ENSP00000379616	9606.ENSP00000254066	0	0	0	0	0.077	0	0	0.719	0.729
MYH11	PAK2	9606.ENSP00000379616	9606.ENSP00000314067	0	0	0	0	0.046	0	0.500	0.084	0.525
MYH11	RAC1	9606.ENSP00000379616	9606.ENSP00000348461	0	0	0	0	0	0.095	0.500	0.082	0.548
MYH11	TGFBR2	9606.ENSP00000379616	9606.ENSP00000351905	0	0	0	0	0.056	0.079	0	0.576	0.599
MYH11	SORBS1	9606.ENSP00000379616	9606.ENSP00000360293	0	0	0	0	0.203	0	0.500	0.184	0.646
MYH11	PPP1R12B	9606.ENSP00000379616	9606.ENSP00000375821	0	0	0	0	0.147	0.113	0.500	0.489	0.781
MYH11	PTPRC	9606.ENSP00000379616	9606.ENSP00000411355	0	0	0	0	0.044	0.068	0	0.400	0.418
MYH11	ROCK1	9606.ENSP00000379616	9606.ENSP00000382697	0	0	0	0	0	0.098	0.500	0.188	0.601
MYH11	PPP1R12A	9606.ENSP00000379616	9606.ENSP00000389168	0	0	0	0	0.048	0.113	0.500	0.284	0.657
MYH11	RHOA	9606.ENSP00000379616	9606.ENSP00000400175	0	0	0	0	0	0.072	0.500	0.323	0.658
MYH11	RUNX1T1	9606.ENSP00000379616	9606.ENSP00000402257	0	0	0	0	0.110	0.048	0	0.798	0.814
MYH11	MYH14	9606.ENSP00000379616	9606.ENSP00000493594	0	0	0.057	0.966	0.049	0.126	0.900	0.088	0.915
MYH11	MYL12B	9606.ENSP00000379616	9606.ENSP00000463559	0	0	0	0	0.101	0.567	0.900	0.289	0.968
MYH14	MYH9	9606.ENSP00000493594	9606.ENSP00000216181	0	0	0.056	0.969	0.058	0.263	0.900	0.127	0.932
MYH14	PAK2	9606.ENSP00000493594	9606.ENSP00000314067	0	0	0	0	0.046	0	0.500	0.043	0.504
MYH14	RAC1	9606.ENSP00000493594	9606.ENSP00000348461	0	0	0	0	0.042	0.070	0.500	0.054	0.522
MYH14	PPP1R12B	9606.ENSP00000493594	9606.ENSP00000375821	0	0	0	0	0.066	0.120	0.500	0.080	0.571
MYH14	ROCK1	9606.ENSP00000493594	9606.ENSP00000382697	0	0	0	0	0.044	0.045	0.530	0.052	0.539
MYH14	PPP1R12A	9606.ENSP00000493594	9606.ENSP00000389168	0	0	0	0	0.050	0.120	0.500	0.144	0.594
MYH14	RHOA	9606.ENSP00000493594	9606.ENSP00000400175	0	0	0	0	0.042	0.070	0.500	0.087	0.539
MYH14	MYL12B	9606.ENSP00000493594	9606.ENSP00000463559	0	0	0	0	0.049	0.285	0.900	0.132	0.933
MYH9	PAK2	9606.ENSP00000216181	9606.ENSP00000314067	0	0	0	0	0.084	0	0.500	0.071	0.537
MYH9	PFN1	9606.ENSP00000216181	9606.ENSP00000225655	0	0	0	0	0.263	0.058	0	0.413	0.557
MYH9	RAC1	9606.ENSP00000216181	9606.ENSP00000348461	0	0	0	0	0.084	0.190	0.500	0.175	0.653
MYH9	PPP1R12B	9606.ENSP00000216181	9606.ENSP00000375821	0	0	0	0	0.047	0.225	0.500	0.287	0.702
MYH9	PPP1R12A	9606.ENSP00000216181	9606.ENSP00000389168	0	0	0	0	0.063	0.229	0.500	0.283	0.707
MYH9	RHOA	9606.ENSP00000216181	9606.ENSP00000400175	0	0	0	0	0.156	0.072	0.500	0.427	0.745
MYH9	ROCK1	9606.ENSP00000216181	9606.ENSP00000382697	0	0	0	0	0.085	0.334	0.500	0.375	0.784
MYH9	MYL12B	9606.ENSP00000216181	9606.ENSP00000463559	0	0	0	0	0.684	0.813	0.900	0.809	0.998
MYL12B	PAK2	9606.ENSP00000463559	9606.ENSP00000314067	0	0	0	0	0.049	0.127	0.500	0.171	0.609
MYL12B	PPP1CA	9606.ENSP00000463559	9606.ENSP00000326031	0	0	0	0	0.111	0.147	0.900	0.193	0.930
MYL12B	RAC1	9606.ENSP00000463559	9606.ENSP00000348461	0	0	0	0	0.167	0.097	0.500	0.176	0.649
MYL12B	SORBS1	9606.ENSP00000463559	9606.ENSP00000360293	0	0	0	0	0.076	0	0.500	0.166	0.581
MYL12B	PPP1R12B	9606.ENSP00000463559	9606.ENSP00000375821	0	0	0	0	0.059	0.104	0.500	0.360	0.694
MYL12B	ROCK1	9606.ENSP00000463559	9606.ENSP00000382697	0	0	0	0	0.049	0.106	0.900	0.567	0.958
MYL12B	PPP1R12A	9606.ENSP00000463559	9606.ENSP00000389168	0	0	0	0	0.066	0.104	0.900	0.756	0.976
MYL12B	RHOA	9606.ENSP00000463559	9606.ENSP00000400175	0	0	0	0	0.230	0.097	0.500	0.670	0.870
NCK1	PFN1	9606.ENSP00000417273	9606.ENSP00000225655	0	0	0	0	0.109	0.294	0	0.379	0.576
NCK1	ZAP70	9606.ENSP00000417273	9606.ENSP00000264972	0	0	0	0	0	0.099	0	0.762	0.776
NCK1	PRKACA	9606.ENSP00000417273	9606.ENSP00000309591	0	0	0	0	0.054	0	0.400	0.161	0.482
NCK1	PAK2	9606.ENSP00000417273	9606.ENSP00000314067	0	0	0	0	0.060	0.583	0.900	0.334	0.970
NCK1	PPP1CA	9606.ENSP00000417273	9606.ENSP00000326031	0	0	0	0	0.101	0	0.360	0.092	0.431
NCK1	WASF3	9606.ENSP00000417273	9606.ENSP00000335055	0	0	0	0	0	0.077	0.500	0.303	0.650
NCK1	STAT5A	9606.ENSP00000417273	9606.ENSP00000341208	0	0	0	0	0.044	0	0	0.510	0.511
NCK1	PDGFA	9606.ENSP00000417273	9606.ENSP00000346508	0	0	0	0	0	0	0.500	0.148	0.556
NCK1	RAC1	9606.ENSP00000417273	9606.ENSP00000348461	0	0	0	0	0.062	0.047	0.500	0.477	0.735
NCK1	VAV3	9606.ENSP00000417273	9606.ENSP00000359073	0	0	0	0.577	0.056	0.089	0	0.638	0.661
NCK1	RHOA	9606.ENSP00000417273	9606.ENSP00000400175	0	0	0	0	0.062	0.047	0	0.479	0.493
NCK1	PTPN11	9606.ENSP00000417273	9606.ENSP00000489597	0	0	0	0.584	0.067	0.125	0	0.514	0.568
NCK1	PIK3R1	9606.ENSP00000417273	9606.ENSP00000428056	0	0	0	0	0.060	0.292	0	0.773	0.835
NCK1	VAV1	9606.ENSP00000417273	9606.ENSP00000472929	0	0	0	0.574	0.064	0.089	0.800	0.988	0.997
NDUFA11	NDUFB4	9606.ENSP00000389160	9606.ENSP00000184266	0	0	0	0	0.585	0.999	0.944	0.641	0.999
NDUFA11	NDUFA2	9606.ENSP00000389160	9606.ENSP00000252102	0	0	0	0	0.806	0.998	0.944	0.857	0.999
NDUFA11	NDUFB5	9606.ENSP00000389160	9606.ENSP00000259037	0	0	0	0	0.663	0.999	0.944	0.787	0.999
NDUFA11	NDUFA9	9606.ENSP00000389160	9606.ENSP00000266544	0	0	0	0	0.619	0.998	0.933	0.680	0.999
NDUFA11	UQCRFS1	9606.ENSP00000389160	9606.ENSP00000306397	0	0	0	0	0.360	0.998	0	0.412	0.999
NDUFA11	PRKACA	9606.ENSP00000389160	9606.ENSP00000309591	0	0	0	0	0.047	0	0.650	0	0.652
NDUFA11	SDHD	9606.ENSP00000389160	9606.ENSP00000364699	0	0	0	0	0.265	0	0	0.320	0.480
NDUFA11	UQCRQ	9606.ENSP00000389160	9606.ENSP00000367939	0	0	0	0	0.795	0.852	0	0.909	0.997
NDUFA11	UQCR11	9606.ENSP00000389160	9606.ENSP00000467262	0	0	0	0	0.849	0.824	0	0.679	0.990
NDUFA11	NDUFB1	9606.ENSP00000389160	9606.ENSP00000483888	0	0	0	0	0.376	0.878	0.900	0.691	0.997
NDUFA11	NDUFC1	9606.ENSP00000389160	9606.ENSP00000441126	0	0	0	0	0.529	0.820	0.944	0.571	0.997
NDUFA11	NDUFAB1	9606.ENSP00000389160	9606.ENSP00000458770	0	0	0	0	0.261	0.999	0.944	0.519	0.999
NDUFA11	NDUFB3	9606.ENSP00000389160	9606.ENSP00000407336	0	0	0	0	0.635	0.998	0.944	0.786	0.999
NDUFA11	NDUFV1	9606.ENSP00000389160	9606.ENSP00000497587	0	0	0	0	0.692	0.998	0.944	0.863	0.999
NDUFA2	NDUFB4	9606.ENSP00000252102	9606.ENSP00000184266	0	0	0	0	0.684	0.958	0.967	0.898	0.999
NDUFA2	PRKACA	9606.ENSP00000252102	9606.ENSP00000309591	0	0	0	0	0.047	0	0.650	0	0.652
NDUFA2	SDHD	9606.ENSP00000252102	9606.ENSP00000364699	0	0	0	0	0.970	0	0	0.542	0.985
NDUFA2	UQCR11	9606.ENSP00000252102	9606.ENSP00000467262	0	0	0	0	0.935	0.830	0	0.510	0.994
NDUFA2	UQCRFS1	9606.ENSP00000252102	9606.ENSP00000306397	0	0	0	0	0.689	0.988	0.284	0.576	0.998
NDUFA2	UQCRQ	9606.ENSP00000252102	9606.ENSP00000367939	0	0	0	0	0.957	0.913	0.172	0.509	0.998
NDUFA2	NDUFB1	9606.ENSP00000252102	9606.ENSP00000483888	0	0	0	0	0.999	0.894	0.900	0.920	0.999
NDUFA2	NDUFV1	9606.ENSP00000252102	9606.ENSP00000497587	0	0	0	0	0.464	0.998	0.967	0.981	0.999
NDUFA2	NDUFA9	9606.ENSP00000252102	9606.ENSP00000266544	0	0	0	0	0.720	0.999	0.944	0.925	0.999
NDUFA2	NDUFB5	9606.ENSP00000252102	9606.ENSP00000259037	0	0	0	0	0.770	0.998	0.967	0.906	0.999
NDUFA2	NDUFAB1	9606.ENSP00000252102	9606.ENSP00000458770	0	0	0	0	0.385	0.991	0.967	0.934	0.999
NDUFA2	NDUFB3	9606.ENSP00000252102	9606.ENSP00000407336	0	0	0	0	0.922	0.998	0.967	0.920	0.999
NDUFA2	NDUFC1	9606.ENSP00000252102	9606.ENSP00000441126	0	0	0	0	0.759	0.825	0.967	0.881	0.999
NDUFA9	NDUFB4	9606.ENSP00000266544	9606.ENSP00000184266	0	0	0	0	0.521	0.998	0.944	0.675	0.999
NDUFA9	NDUFB5	9606.ENSP00000266544	9606.ENSP00000259037	0	0	0	0	0.781	0.998	0.944	0.687	0.999
NDUFA9	PRKACA	9606.ENSP00000266544	9606.ENSP00000309591	0	0	0	0	0.102	0	0.650	0.079	0.685
NDUFA9	SDHD	9606.ENSP00000266544	9606.ENSP00000364699	0	0	0	0	0.842	0	0	0.313	0.887
NDUFA9	UQCR11	9606.ENSP00000266544	9606.ENSP00000467262	0	0	0	0	0.537	0.841	0	0.241	0.939
NDUFA9	UQCRQ	9606.ENSP00000266544	9606.ENSP00000367939	0	0	0	0	0.776	0.871	0	0.541	0.985
NDUFA9	NDUFC1	9606.ENSP00000266544	9606.ENSP00000441126	0	0	0	0	0.218	0.821	0.944	0.245	0.993
NDUFA9	NDUFB1	9606.ENSP00000266544	9606.ENSP00000483888	0	0	0	0	0.248	0.977	0.900	0.506	0.999
NDUFA9	NDUFV1	9606.ENSP00000266544	9606.ENSP00000497587	0	0	0	0	0.900	0.999	0.944	0.920	0.999
NDUFA9	UQCRFS1	9606.ENSP00000266544	9606.ENSP00000306397	0.055	0	0	0	0.874	0.999	0.449	0.758	0.999
NDUFA9	NDUFAB1	9606.ENSP00000266544	9606.ENSP00000458770	0	0	0	0	0.446	0.999	0.944	0.569	0.999
NDUFA9	NDUFB3	9606.ENSP00000266544	9606.ENSP00000407336	0	0	0	0	0.598	0.999	0.944	0.657	0.999
NDUFAB1	NDUFB4	9606.ENSP00000458770	9606.ENSP00000184266	0	0	0	0	0.727	0.991	0.967	0.545	0.999
NDUFAB1	NDUFB5	9606.ENSP00000458770	9606.ENSP00000259037	0	0	0	0	0.803	0.991	0.967	0.804	0.999
NDUFAB1	UQCRFS1	9606.ENSP00000458770	9606.ENSP00000306397	0	0	0	0	0.732	0.967	0.218	0.447	0.995
NDUFAB1	PRKACA	9606.ENSP00000458770	9606.ENSP00000309591	0	0	0	0	0.044	0	0.650	0	0.651
NDUFAB1	SDHD	9606.ENSP00000458770	9606.ENSP00000364699	0	0	0	0	0.390	0	0	0.353	0.588
NDUFAB1	UQCRQ	9606.ENSP00000458770	9606.ENSP00000367939	0	0	0	0	0.590	0.893	0	0.425	0.972
NDUFAB1	NDUFB3	9606.ENSP00000458770	9606.ENSP00000407336	0	0	0	0	0.523	0.995	0.967	0.851	0.999
NDUFAB1	NDUFC1	9606.ENSP00000458770	9606.ENSP00000441126	0	0	0	0	0.444	0.991	0.967	0.568	0.999
NDUFAB1	UQCR11	9606.ENSP00000458770	9606.ENSP00000467262	0	0	0	0	0.383	0.844	0	0.324	0.929
NDUFAB1	NDUFV1	9606.ENSP00000458770	9606.ENSP00000497587	0	0	0	0	0.176	0.991	0.967	0.717	0.999
NDUFAB1	NDUFB1	9606.ENSP00000458770	9606.ENSP00000483888	0	0	0	0	0.413	0.991	0.900	0.527	0.999
NDUFB1	NDUFB4	9606.ENSP00000483888	9606.ENSP00000184266	0	0	0	0	0.732	0.913	0.900	0.845	0.999
NDUFB1	NDUFB5	9606.ENSP00000483888	9606.ENSP00000259037	0	0	0	0	0.370	0.988	0.900	0.896	0.999
NDUFB1	UQCRFS1	9606.ENSP00000483888	9606.ENSP00000306397	0	0	0	0	0.337	0.855	0	0.280	0.925
NDUFB1	PRKACA	9606.ENSP00000483888	9606.ENSP00000309591	0	0	0	0	0.047	0	0.650	0	0.652
NDUFB1	UQCRQ	9606.ENSP00000483888	9606.ENSP00000367939	0	0	0	0	0.554	0.855	0	0.151	0.940
NDUFB1	NDUFB3	9606.ENSP00000483888	9606.ENSP00000407336	0	0	0	0	0.560	0.941	0.900	0.683	0.999
NDUFB1	NDUFC1	9606.ENSP00000483888	9606.ENSP00000441126	0	0	0	0	0.386	0.825	0.900	0.640	0.995
NDUFB1	UQCR11	9606.ENSP00000483888	9606.ENSP00000467262	0	0	0	0	0.438	0.830	0	0.626	0.961
NDUFB1	NDUFV1	9606.ENSP00000483888	9606.ENSP00000497587	0	0	0	0	0.261	0.894	0.900	0.514	0.995
NDUFB3	NDUFB4	9606.ENSP00000407336	9606.ENSP00000184266	0	0	0	0	0.907	0.938	0.967	0.740	0.999
NDUFB3	NDUFB5	9606.ENSP00000407336	9606.ENSP00000259037	0	0	0	0	0.876	0.966	0.967	0.946	0.999
NDUFB3	UQCRFS1	9606.ENSP00000407336	9606.ENSP00000306397	0	0	0	0	0.753	0.855	0.172	0.414	0.980
NDUFB3	PRKACA	9606.ENSP00000407336	9606.ENSP00000309591	0	0	0	0	0.044	0	0.650	0	0.651
NDUFB3	SDHD	9606.ENSP00000407336	9606.ENSP00000364699	0	0	0	0	0.310	0	0	0.412	0.577
NDUFB3	UQCRQ	9606.ENSP00000407336	9606.ENSP00000367939	0	0	0	0	0.770	0.855	0.172	0.547	0.985
NDUFB3	UQCR11	9606.ENSP00000407336	9606.ENSP00000467262	0	0	0	0	0.611	0.830	0	0.431	0.959
NDUFB3	NDUFC1	9606.ENSP00000407336	9606.ENSP00000441126	0	0	0	0	0.578	0.825	0.967	0.870	0.999
NDUFB3	NDUFV1	9606.ENSP00000407336	9606.ENSP00000497587	0	0	0	0	0.482	0.993	0.967	0.866	0.999
NDUFB4	PRKACA	9606.ENSP00000184266	9606.ENSP00000309591	0	0	0	0	0.042	0	0.650	0	0.650
NDUFB4	SDHD	9606.ENSP00000184266	9606.ENSP00000364699	0	0	0	0	0.719	0	0	0.338	0.806
NDUFB4	UQCR11	9606.ENSP00000184266	9606.ENSP00000467262	0	0	0	0	0.750	0.830	0	0.464	0.975
NDUFB4	UQCRFS1	9606.ENSP00000184266	9606.ENSP00000306397	0	0	0	0	0.492	0.908	0	0.606	0.980
NDUFB4	UQCRQ	9606.ENSP00000184266	9606.ENSP00000367939	0	0	0	0	0.902	0.855	0	0.838	0.997
NDUFB4	NDUFB5	9606.ENSP00000184266	9606.ENSP00000259037	0	0	0	0	0.868	0.923	0.967	0.884	0.999
NDUFB4	NDUFC1	9606.ENSP00000184266	9606.ENSP00000441126	0	0	0	0	0.725	0.825	0.967	0.557	0.999
NDUFB4	NDUFV1	9606.ENSP00000184266	9606.ENSP00000497587	0	0	0	0	0.243	0.998	0.967	0.546	0.999
NDUFB5	PRKACA	9606.ENSP00000259037	9606.ENSP00000309591	0	0	0	0	0.054	0	0.650	0	0.654
NDUFB5	SDHD	9606.ENSP00000259037	9606.ENSP00000364699	0	0	0	0	0.867	0	0	0.527	0.934
NDUFB5	UQCR11	9606.ENSP00000259037	9606.ENSP00000467262	0	0	0	0	0.607	0.830	0	0.425	0.958
NDUFB5	UQCRFS1	9606.ENSP00000259037	9606.ENSP00000306397	0	0	0	0	0.744	0.867	0	0.438	0.979
NDUFB5	UQCRQ	9606.ENSP00000259037	9606.ENSP00000367939	0	0	0	0	0.786	0.855	0	0.502	0.983
NDUFB5	NDUFV1	9606.ENSP00000259037	9606.ENSP00000497587	0	0	0	0	0.328	0.921	0.967	0.787	0.999
NDUFB5	NDUFC1	9606.ENSP00000259037	9606.ENSP00000441126	0	0	0	0	0.722	0.825	0.967	0.902	0.999
NDUFC1	UQCRFS1	9606.ENSP00000441126	9606.ENSP00000306397	0	0	0	0	0.266	0.811	0	0.357	0.903
NDUFC1	PRKACA	9606.ENSP00000441126	9606.ENSP00000309591	0	0	0	0	0	0	0.650	0	0.650
NDUFC1	SDHD	9606.ENSP00000441126	9606.ENSP00000364699	0	0	0	0	0.168	0	0	0.364	0.448
NDUFC1	UQCRQ	9606.ENSP00000441126	9606.ENSP00000367939	0	0	0	0	0.679	0.811	0	0.465	0.964
NDUFC1	UQCR11	9606.ENSP00000441126	9606.ENSP00000467262	0	0	0	0	0.713	0.811	0	0.540	0.972
NDUFC1	NDUFV1	9606.ENSP00000441126	9606.ENSP00000497587	0	0	0	0	0.144	0.825	0.967	0.755	0.998
NDUFV1	UQCRFS1	9606.ENSP00000497587	9606.ENSP00000306397	0	0	0	0	0.732	0.990	0.809	0.815	0.999
NDUFV1	PRKACA	9606.ENSP00000497587	9606.ENSP00000309591	0	0.007	0	0	0.044	0	0.650	0.060	0.658
NDUFV1	SDHD	9606.ENSP00000497587	9606.ENSP00000364699	0	0	0	0	0.435	0	0.172	0.361	0.675
NDUFV1	UQCRQ	9606.ENSP00000497587	9606.ENSP00000367939	0	0	0	0	0.817	0.906	0.284	0.432	0.992
NDUFV1	UQCR11	9606.ENSP00000497587	9606.ENSP00000467262	0	0	0	0	0.924	0.830	0	0.443	0.992
NFAT5	PRKACA	9606.ENSP00000338806	9606.ENSP00000309591	0	0	0	0	0	0.292	0	0.262	0.455
NFAT5	RELA	9606.ENSP00000338806	9606.ENSP00000384273	0	0	0	0	0.049	0.045	0	0.553	0.559
NFATC4	STAT5A	9606.ENSP00000388910	9606.ENSP00000341208	0	0	0	0	0	0.071	0	0.413	0.432
NFATC4	PTPN11	9606.ENSP00000388910	9606.ENSP00000489597	0	0	0	0	0	0	0	0.462	0.461
NOTCH4	SKP1	9606.ENSP00000364163	9606.ENSP00000231487	0	0	0	0	0	0.134	0.400	0.155	0.523
NRG1	PIK3R1	9606.ENSP00000287842	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.182	0.488
NRG1	RHOA	9606.ENSP00000287842	9606.ENSP00000400175	0	0	0	0	0	0.095	0.500	0.308	0.659
NRG1	NRG4	9606.ENSP00000287842	9606.ENSP00000378367	0	0	0	0	0	0.099	0.900	0.892	0.989
NRG4	PIK3R1	9606.ENSP00000378367	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0	0.400
NRG4	RHOA	9606.ENSP00000378367	9606.ENSP00000400175	0	0	0	0	0.049	0.094	0.500	0.050	0.535
