GeneId	Chromosome	Start	End	Length	GeneName	GeneBiotype	JC1_count	JC10_count	JC11_count	JC12_count	JC13_count	JC14_count	JC15_count	JC16_count	JC17_count	JC18_count	JC19_count	JC2_count	JC20_count	JC21_count	JC22_count	JC23_count	JC24_count	JC3_count	JC4_count	JC5_count	JC6_count	JC7_count	JC8_count	JC9_count
ENSG00000212104	chr3	76417896	76417980	85	AC026877.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240809	chr3	76434018	76435428	1411	RP11-550F7.1	processed_pseudogene	80	223	274	134	183	126	92	158	225	126	203	140	65	131	175	155	66	228	135	103	82	136	108	186
ENSG00000199520	chr3	77092057	77092163	107	RNU6-386P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213450	chr3	77316752	77317598	847	VDAC1P7	processed_pseudogene	0	1	0	0	1	0	0	0	2	0	0	2	0	0	1	3	0	1	1	0	0	0	0	1
ENSG00000206891	chr3	77811741	77811844	104	RNU6-217P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264841	chr3	77926705	77926786	82	AC134729.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244461	chr3	78038705	78046794	409	RP11-354H21.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240573	chr3	78087404	78092270	554	RP11-354H21.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243957	chr3	78115158	78115457	300	RN7SL647P	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222574	chr3	78161698	78161992	295	RN7SKP61	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240241	chr3	78266940	78294731	1047	RP11-314M24.1	lincRNA	0	3	0	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000239226	chr3	78525101	78525485	385	MRPS17P3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169855	chr3	78597240	79767815	10875	ROBO1	protein_coding	2653	1743	3090	2055	2398	3154	2048	3474	2266	2451	3183	3237	2181	3034	1974	3088	1576	3164	2376	1878	2285	2333	2491	2473
ENSG00000240752	chr3	78758974	78759374	401	RP11-588D3.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000240964	chr3	78938009	78938292	284	RN7SL751P	misc_RNA	0	0	2	0	0	1	2	1	0	0	2	0	1	0	0	0	0	2	3	0	0	2	0	1
ENSG00000265193	chr3	79507887	79507969	83	MIR3923	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216116	chr3	79584592	79584684	93	AC117479.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243877	chr3	79957566	79958142	577	HMGB1P38	processed_pseudogene	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000271389	chr3	80163327	80164795	1469	OSBPL9P1	processed_pseudogene	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239699	chr3	80216261	80217234	974	HNRNPA3P8	processed_pseudogene	0	0	2	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000242586	chr3	80442081	80442305	225	RP11-481N16.1	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242828	chr3	80761042	80788963	403	RP11-47P18.1	lincRNA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000242781	chr3	80764897	80789354	712	RP11-47P18.2	lincRNA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266025	chr3	80871198	80871266	69	AC128715.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243694	chr3	80993868	81095647	596	RP11-6B4.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242145	chr3	81208193	81208914	553	RP11-520D19.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241593	chr3	81246579	81297345	1261	RP11-520D19.2	lincRNA	1	1	0	0	2	3	2	6	2	0	0	0	1	1	1	2	0	3	0	1	4	1	2	2
ENSG00000244281	chr3	81366990	81368021	1032	RP11-564P9.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114480	chr3	81489699	81762161	5171	GBE1	protein_coding	1131	1481	1602	1879	1229	2218	1066	2100	1200	1088	1534	1163	1234	1458	1317	1212	1456	1234	879	833	1554	1540	1414	1285
ENSG00000222389	chr3	81509476	81509664	189	RNU2-28P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241319	chr3	81612238	81612805	568	SETP6	processed_pseudogene	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	3	0	1	0	0
ENSG00000240404	chr3	81612790	81613072	283	RP11-142L1.3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242190	chr3	81762706	81764756	376	RP11-142L1.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242009	chr3	81840547	81922861	591	RP11-359D24.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239440	chr3	81986138	82463675	2017	RP11-260O18.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241367	chr3	82319172	82320279	776	RPL7AP23	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241095	chr3	82806515	82808021	1507	CYP51A1P1	processed_pseudogene	21	16	25	13	10	13	21	27	13	12	16	15	7	15	8	15	1	18	16	17	15	24	23	32
ENSG00000242195	chr3	83937045	83938236	1192	SRRM1P2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221380	chr3	84290112	84290253	142	AC108696.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266652	chr3	84496576	84496663	88	AC107025.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242641	chr3	84638406	84881679	8031	LINC00971	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241776	chr3	84691681	84692591	911	RP11-651J20.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000242339	chr3	84884936	84893379	360	RP11-735B13.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175161	chr3	84958981	86074429	9990	CADM2	protein_coding	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264084	chr3	85385710	85385792	83	MIR5688	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274634	chr3	85615686	85615742	57	AC018361.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241648	chr3	85799987	85828050	768	CADM2-AS2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239519	chr3	85992183	86028007	2656	CADM2-AS1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243915	chr3	86012561	86015120	2267	PRKRIRP2	processed_pseudogene	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ENSG00000201410	chr3	86125216	86125287	72	snoZ40	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251773	chr3	86235321	86235424	104	RNU6-1129P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239767	chr3	86264555	86267361	705	RP11-789F5.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222934	chr3	86362132	86362474	343	RN7SKP284	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241328	chr3	86481943	86496996	1321	RP11-331K15.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277746	chr3	86816740	86817036	297	RP11-43A1.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206538	chr3	86937969	86991119	11574	VGLL3	protein_coding	1715	938	2465	1062	1728	2576	854	1663	1803	1917	3936	1931	2097	2921	1938	2546	1476	3467	1546	1038	1775	1424	1172	1746
ENSG00000241293	chr3	87051192	87052738	1547	PPATP1	processed_pseudogene	4	3	12	1	3	0	6	5	18	2	5	2	3	6	7	4	2	10	3	0	1	13	2	17
ENSG00000264119	chr3	87226189	87226277	89	MIR4795	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083937	chr3	87227271	87255548	3106	CHMP2B	protein_coding	276	572	458	577	309	623	488	538	297	454	403	548	562	444	562	500	505	252	234	342	321	169	293	362
ENSG00000064835	chr3	87259404	87276587	1569	POU1F1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239829	chr3	87323268	87324723	1456	KRT8P25	processed_pseudogene	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000240902	chr3	87594838	87595376	539	APOOP2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240255	chr3	87630301	87631619	1319	PSMC1P6	processed_pseudogene	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000239572	chr3	87731402	87793629	766	RP11-451B8.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200703	chr3	87742543	87742649	107	RNU6-873P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221059	chr3	87910220	87910345	126	RNU6ATAC6P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179097	chr3	87990696	87993835	3140	HTR1F	protein_coding	0	0	0	0	1	6	0	0	0	0	0	0	0	0	2	0	3	0	0	1	1	0	0	0
ENSG00000163320	chr3	88051944	88149885	6490	CGGBP1	protein_coding	1398	1686	2031	2194	1525	1981	1486	2259	1302	1427	1777	2080	1969	1991	1673	2380	2103	1177	1019	990	1611	1364	2155	1843
ENSG00000229729	chr3	88059274	88138973	1690	RP11-159G9.5	lincRNA	26	33	46	40	59	57	25	65	44	34	68	44	50	58	24	42	23	45	36	28	27	59	71	32
ENSG00000241535	chr3	88095408	88095968	561	CBX5P1	processed_pseudogene	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000175105	chr3	88139104	88144665	4966	ZNF654	protein_coding	143	147	188	205	189	242	154	326	159	135	185	168	183	246	128	298	183	104	99	84	171	243	255	160
ENSG00000179021	chr3	88149743	88168729	3478	C3orf38	protein_coding	275	530	422	586	323	451	367	438	340	337	410	425	377	428	423	410	394	294	260	279	343	280	464	396
ENSG00000242159	chr3	88317156	88319022	1867	ABCF2P1	processed_pseudogene	4	12	14	11	28	6	8	8	17	6	7	8	6	5	10	11	13	14	12	8	8	8	3	23
ENSG00000207316	chr3	88431191	88431309	119	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242365	chr3	88601061	88601402	342	NDUFA5P5	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242705	chr3	88948142	88950928	2787	ICE2P2	processed_pseudogene	0	1	1	0	4	0	0	5	0	0	0	2	2	5	0	4	0	3	0	0	1	0	0	1
ENSG00000241861	chr3	89047442	89048434	993	GAPDHP50	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044524	chr3	89107524	89482134	6674	EPHA3	protein_coding	16	92	14	691	23	1584	87	14	1	951	29	643	403	24	484	32	408	13	5	166	427	19	99	1
ENSG00000240951	chr3	89587886	89588570	685	RP11-91A15.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240309	chr3	89588714	89590097	1384	RP11-91A15.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212598	chr3	90030284	90030495	212	U3	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222490	chr3	90184634	90184733	100	RNU6-712P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189002	chr3	90202316	90257415	1951	PROSP	unprocessed_pseudogene	0	0	0	1	1	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	1	0
ENSG00000271024	chr3	90261414	90261708	295	HSPE1P19	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280324	chr3	91356755	91356914	160	Clostridiales-1	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251727	chr3	93843764	93843862	99	RNU6-488P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184500	chr3	93873033	93974066	4429	PROS1	protein_coding	557	291	501	1003	291	515	758	655	297	560	796	1143	1136	685	377	480	1992	352	360	282	1400	377	1698	396
ENSG00000201339	chr3	93967926	93968020	95	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200366	chr3	93977029	93977135	107	RNU6-511P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169379	chr3	93980139	94055668	4155	ARL13B	protein_coding	178	310	417	288	310	233	155	291	328	230	244	246	222	335	294	242	223	278	180	184	176	229	192	392
ENSG00000239614	chr3	93988634	93988946	313	HMGN1P7	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178750	chr3	94014369	94028610	1158	STX19	protein_coding	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	9	0
ENSG00000178700	chr3	94047836	94063389	4659	DHFRL1	protein_coding	128	108	159	167	126	210	110	140	98	131	188	225	215	190	122	190	211	95	67	83	166	74	290	126
ENSG00000178694	chr3	94062916	94128545	5635	NSUN3	protein_coding	117	236	182	246	124	146	106	193	96	159	180	158	155	180	154	181	136	134	106	103	127	134	160	192
ENSG00000242457	chr3	94075912	94077175	1264	RBBP4P2	processed_pseudogene	50	42	47	26	45	28	32	37	47	22	24	56	25	39	30	43	41	31	40	21	34	40	38	41
ENSG00000178660	chr3	94506766	94507620	855	ARMC10P1	processed_pseudogene	18	38	35	32	21	38	16	21	16	13	11	28	17	17	29	30	44	15	12	14	11	25	25	23
ENSG00000242911	chr3	94935760	94936120	361	RP11-118N24.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234629	chr3	94937086	94938024	939	WDR82P1	processed_pseudogene	6	14	21	23	24	15	23	14	18	13	22	29	6	16	25	22	6	23	12	12	11	7	9	20
ENSG00000239589	chr3	94938172	95152509	1879	LINC00879	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244048	chr3	95171920	95172377	458	RPS18P6	processed_pseudogene	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000244681	chr3	95654423	95683193	2709	MTHFD2P1	transcribed_processed_pseudogene	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
ENSG00000221477	chr3	96166813	96166904	92	AC108739.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271671	chr3	96244732	96245335	296	RP11-598F17.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243547	chr3	96349554	96350939	1386	HNRNPKP4	processed_pseudogene	446	789	979	742	706	625	448	699	892	573	752	562	398	535	738	618	433	591	590	420	423	601	562	877
ENSG00000278103	chr3	96359964	96360039	76	MIR8060	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241815	chr3	96566357	96567103	747	RP11-124D9.1	processed_pseudogene	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199286	chr3	96608814	96608917	104	RNU6-1094P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269028	chr3	96617188	96618236	1049	MTRNR2L12	protein_coding	33	53	45	53	24	64	30	10	20	39	43	48	41	48	32	43	27	39	28	11	41	21	75	21
ENSG00000218754	chr3	96619304	96619831	528	RPL18AP8	processed_pseudogene	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000212031	chr3	96666194	96666279	86	AC117444.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241018	chr3	96753185	96754671	1487	RCC2P5	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176243	chr3	96776945	96777683	739	CDV3P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0
ENSG00000080224	chr3	96814581	97752460	6291	EPHA6	protein_coding	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0
ENSG00000251172	chr3	97481177	97481506	330	RP11-529P9.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261292	chr3	97759523	97761532	2010	RP11-389G6.3	sense_overlapping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113966	chr3	97764521	97801109	2261	ARL6	protein_coding	57	143	94	116	57	100	58	68	42	60	69	76	91	43	82	73	114	37	47	60	66	74	98	87
ENSG00000080200	chr3	97822040	97944963	10929	CRYBG3	protein_coding	520	809	1082	1128	667	584	746	1031	722	708	770	945	932	792	744	753	767	526	416	487	1076	997	1832	861
ENSG00000279658	chr3	97836986	97874691	646	RP11-389G6.4	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170854	chr3	97941818	97972457	6880	MINA	protein_coding	738	1072	1383	1350	1030	881	694	1118	1072	963	977	775	620	1174	1073	1097	732	1043	753	553	762	834	1013	1503
ENSG00000183185	chr3	97986673	98035304	5703	GABRR3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250750	chr3	98053374	98053739	366	OR5BM1P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213439	chr3	98064472	98065396	925	OR5AC1	polymorphic_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196578	chr3	98087173	98088102	930	OR5AC2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249225	chr3	98099908	98148134	467	RP11-343D2.11	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251090	chr3	98104754	98105672	919	OR5AC4P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248365	chr3	98119191	98119731	541	POU5F1P7	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231192	chr3	98132698	98133639	942	OR5H1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236032	chr3	98149326	98150405	1080	OR5H14	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233412	chr3	98168700	98198138	1265	OR5H15	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249321	chr3	98197211	98198138	928	OR5H5P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249975	chr3	98207423	98208341	919	OR5H3P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248507	chr3	98222044	98222966	923	OR5H4P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251088	chr3	98233651	98457898	392	RP11-325B23.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187900	chr3	98238352	98239281	930	OR5H7P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279922	chr3	98264285	98265262	978	OR5H6	polymorphic_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230301	chr3	98264285	98265262	978	OR5H6	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197938	chr3	98282888	98283832	945	OR5H2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232535	chr3	98311913	98312843	931	OR5H8	polymorphic_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196098	chr3	98353854	98354819	966	OR5K4	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206536	chr3	98390666	98391631	966	OR5K3	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244653	chr3	98434034	98434847	814	UBFD1P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000232382	chr3	98469480	98470576	1097	OR5K1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231861	chr3	98497604	98498663	1060	OR5K2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080822	chr3	98497912	98523066	5217	CLDND1	protein_coding	645	1102	1304	1268	763	1052	901	913	821	834	800	1113	887	1093	909	1026	994	860	624	546	784	907	1233	1049
ENSG00000080819	chr3	98521132	98593723	3666	CPOX	protein_coding	378	602	1162	820	614	621	435	736	715	492	542	610	564	609	645	533	497	564	463	427	514	766	571	897
ENSG00000248839	chr3	98522570	98525334	388	RP11-227H4.5	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
ENSG00000250562	chr3	98525061	98525274	214	RPL38P4	processed_pseudogene	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000154165	chr3	98531899	98533150	1252	GPR15	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240827	chr3	98620065	98620618	554	RP11-227H4.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266233	chr3	98623949	98624044	96	AC021660.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244153	chr3	98657802	98660570	2769	WWP1P1	processed_pseudogene	20	16	23	20	18	14	13	28	22	5	13	12	19	4	9	15	10	5	13	13	10	17	16	3
ENSG00000239445	chr3	98714330	98732651	843	ST3GAL6-AS1	antisense	0	1	0	1	1	4	0	0	0	0	3	5	4	0	3	0	4	0	0	2	5	0	2	0
ENSG00000064225	chr3	98732236	98821201	6288	ST3GAL6	protein_coding	2	10	10	79	16	40	9	3	8	52	5	53	64	3	37	10	71	13	2	29	44	15	11	15
ENSG00000249274	chr3	98782188	98783193	1006	PDLIM1P4	processed_pseudogene	0	0	3	0	1	0	1	1	0	1	0	0	4	0	5	1	0	0	1	2	4	2	1	3
ENSG00000057019	chr3	98795941	98901689	11274	DCBLD2	protein_coding	1452	5024	8499	4630	5010	4426	1589	4438	3801	2244	2534	2868	2272	2118	4137	2212	2099	1821	1958	2840	2525	2842	2366	7903
ENSG00000206712	chr3	98804978	98805084	107	RNU6-26P	snRNA	1	0	2	5	3	3	1	6	3	0	9	1	4	0	8	4	0	3	0	0	2	2	3	6
ENSG00000239462	chr3	98902424	99018562	395	CTD-2021J15.1	antisense	1	5	2	1	1	3	1	0	1	2	0	0	0	0	5	1	1	0	0	0	1	0	0	2
ENSG00000207331	chr3	98908459	98908564	106	RNU6-1263P	snRNA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
